path,true_label,pred_label,forced_to_others,abstained,raw_top_conf,raw_margin,entropy
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_038.wav,construction,construction,False,False,0.9138066172599792,0.8771567344665527,0.1972376934353032
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_039.wav,construction,construction,False,False,0.9277122020721436,0.9040776789188385,0.1760122942056854
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_040.wav,construction,construction,False,False,0.686684250831604,0.49184492230415344,0.4634554895240995
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_041.wav,construction,construction,False,False,0.9196439981460571,0.8922215849161148,0.18683583353398284
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_042.wav,construction,construction,False,False,0.9266225099563599,0.9000440463423729,0.17803783117718808
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_043.wav,construction,construction,False,False,0.3726160526275635,0.06984943151473999,0.7040990909496442
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_044.wav,construction,construction,False,False,0.946891188621521,0.9318521376699209,0.1383534282561802
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_045.wav,construction,construction,False,False,0.9371035099029541,0.9060231018811464,0.1536554990571939
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_046.wav,construction,construction,False,False,0.9515424966812134,0.9343260638415813,0.12761235574624363
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_047.wav,construction,construction,False,False,0.9467504024505615,0.9278920870274305,0.13725324223024207
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/construction/construction_test_048.wav,construction,construction,False,False,0.9384301900863647,0.9173967242240906,0.154692777006889
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_001.wav,dog_bark,dog_bark,False,False,0.9676027297973633,0.9602469620294869,0.09396777241658527
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_002.wav,dog_bark,dog_bark,False,False,0.9849166870117188,0.9801107756793499,0.04880628421237987
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_003.wav,dog_bark,dog_bark,False,False,0.9843171238899231,0.9804889932274818,0.05072678449944399
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_004.wav,dog_bark,dog_bark,False,False,0.6077451705932617,0.41341227293014526,0.5423450926206073
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_005.wav,dog_bark,dog_bark,False,False,0.9706474542617798,0.9591799098998308,0.08418794019454594
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_006.wav,dog_bark,dog_bark,False,False,0.4797748327255249,0.021768689155578613,0.44802187872235166
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_007.wav,dog_bark,dog_bark,False,False,0.9471032619476318,0.9141236990690231,0.12624081590975825
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_008.wav,dog_bark,dog_bark,False,False,0.9844059944152832,0.9796880553476512,0.050010096306126704
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_009.wav,dog_bark,dog_bark,False,False,0.7312572598457336,0.5226537734270096,0.3713914324130452
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_010.wav,dog_bark,dog_bark,False,False,0.9821080565452576,0.9764140881597996,0.0563817736323661
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_011.wav,dog_bark,dog_bark,False,False,0.9798654913902283,0.9723478024825454,0.061400066029418804
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_012.wav,dog_bark,dog_bark,False,False,0.9105443358421326,0.8724105879664421,0.20478092517259752
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_013.wav,dog_bark,dog_bark,False,False,0.9855063557624817,0.9818448999430984,0.04751708912166238
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_014.wav,dog_bark,dog_bark,False,False,0.9736229777336121,0.9665144439786673,0.0786094736228882
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_015.wav,dog_bark,dog_bark,False,False,0.9647714495658875,0.9543797075748444,0.09938980296035405
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_016.wav,dog_bark,dog_bark,False,False,0.9820347428321838,0.9779691663570702,0.05733370588504951
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_017.wav,dog_bark,dog_bark,False,False,0.952961802482605,0.9249582216143608,0.117324674410213
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_018.wav,dog_bark,dog_bark,False,False,0.9401369094848633,0.923242911696434,0.15409467555582976
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_019.wav,dog_bark,dog_bark,False,False,0.96293044090271,0.9496653825044632,0.10331827532915484
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_020.wav,dog_bark,dog_bark,False,False,0.9836655259132385,0.9788665845990181,0.05220967827705404
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_021.wav,dog_bark,dog_bark,False,False,0.9591265320777893,0.942485012114048,0.11101250408214033
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_022.wav,dog_bark,dog_bark,False,False,0.9767001867294312,0.9681321047246456,0.06972535583356498
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_023.wav,dog_bark,dog_bark,False,False,0.9726567268371582,0.959794670343399,0.07793490725595571
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_024.wav,dog_bark,dog_bark,False,False,0.8836256861686707,0.8336458243429661,0.2538698142195099
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_025.wav,dog_bark,dog_bark,False,False,0.9711467027664185,0.9584540855139494,0.08243442843285183
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_026.wav,dog_bark,dog_bark,False,False,0.8304023742675781,0.7438462004065514,0.32789886644541755
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_027.wav,dog_bark,dog_bark,False,False,0.9462457299232483,0.9335297476500273,0.1429341073619681
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_028.wav,dog_bark,dog_bark,False,False,0.9333672523498535,0.911695409566164,0.16439868749207526
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_029.wav,dog_bark,dog_bark,False,False,0.9551589488983154,0.943164674565196,0.1228285614093778
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_030.wav,dog_bark,dog_bark,False,False,0.8710393309593201,0.8212777152657509,0.2725639568521999
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_031.wav,dog_bark,dog_bark,False,False,0.9258111119270325,0.8992321714758873,0.17527234440159692
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_032.wav,dog_bark,dog_bark,False,False,0.6456581950187683,0.36304494738578796,0.4302341386560732
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_033.wav,dog_bark,dog_bark,False,False,0.960582971572876,0.9456720594316721,0.10654798383037255
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_034.wav,dog_bark,others,True,False,0.36821240186691284,0.12872865796089172,0.6944780344801924
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_035.wav,dog_bark,dog_bark,False,False,0.9576287269592285,0.9417984578758478,0.1139388825352638
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_036.wav,dog_bark,dog_bark,False,False,0.9539335370063782,0.9262237679213285,0.11347832976923704
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_037.wav,dog_bark,dog_bark,False,False,0.939732551574707,0.8967226669192314,0.1350332164908979
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_038.wav,dog_bark,dog_bark,False,False,0.7711740732192993,0.6974357664585114,0.4119746015815934
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_039.wav,dog_bark,dog_bark,False,False,0.9584329128265381,0.9357722662389278,0.10572424475483272
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_040.wav,dog_bark,dragging,False,False,0.6537295579910278,0.36691561341285706,0.4015096979678156
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_041.wav,dog_bark,dog_bark,False,False,0.8992118835449219,0.8232247307896614,0.1941558894440881
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_042.wav,dog_bark,dog_bark,False,False,0.957682192325592,0.9363285936415195,0.110975611031821
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_043.wav,dog_bark,dog_bark,False,False,0.953409731388092,0.9372848626226187,0.1234305284925477
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_044.wav,dog_bark,dog_bark,False,False,0.68526691198349,0.48511630296707153,0.4495367453466033
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_045.wav,dog_bark,dog_bark,False,False,0.9263286590576172,0.8852699771523476,0.16904722539593214
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_046.wav,dog_bark,dog_bark,False,False,0.976432204246521,0.9651630343869328,0.06906646901301822
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dog_bark/dog_bark_test_047.wav,dog_bark,dog_bark,False,False,0.9785868525505066,0.9719586074352264,0.0646902479368309
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_001.wav,dragging,dragging,False,False,0.3315291702747345,0.04322481155395508,0.7677364559903123
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_002.wav,dragging,dragging,False,False,0.735885739326477,0.5495454370975494,0.3941682250994551
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_003.wav,dragging,others,True,False,0.4348961412906647,0.2710678279399872,0.748331688103089
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_004.wav,dragging,dragging,False,False,0.725260853767395,0.5338723361492157,0.4106624025889121
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_005.wav,dragging,others,True,False,0.3921175003051758,0.11472031474113464,0.7224645599075776
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_006.wav,dragging,dragging,False,False,0.6897954344749451,0.5449781268835068,0.48764626261848343
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_007.wav,dragging,dragging,False,False,0.8132226467132568,0.731555312871933,0.34895774509460503
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_008.wav,dragging,water_toilet,False,False,0.4705122709274292,0.06129148602485657,0.539142884361861
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_009.wav,dragging,dragging,False,False,0.6505385041236877,0.486516535282135,0.5044315154240628
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_010.wav,dragging,dragging,False,False,0.9761114716529846,0.9636424230411649,0.06800767237790709
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_011.wav,dragging,dragging,False,False,0.9652587175369263,0.9424572419375181,0.0884413223331535
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_012.wav,dragging,dragging,False,False,0.975789487361908,0.9621513905003667,0.0680417441949667
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_013.wav,dragging,dragging,False,False,0.9800964593887329,0.9752908735536039,0.06167070096802967
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_014.wav,dragging,dragging,False,False,0.9717437028884888,0.9536818843334913,0.07516158748898241
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_015.wav,dragging,dragging,False,False,0.9739276170730591,0.9581788070499897,0.07137574338144372
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_016.wav,dragging,dragging,False,False,0.970750629901886,0.9546239338815212,0.0794985554447197
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_017.wav,dragging,dragging,False,False,0.9617593288421631,0.9379177559167147,0.09632129809996179
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_018.wav,dragging,machine_noise,False,False,0.40159907937049866,0.10320305824279785,0.6748693782354691
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_019.wav,dragging,dragging,False,False,0.8551247715950012,0.7848043069243431,0.2908715091465806
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_020.wav,dragging,dragging,False,False,0.5852876901626587,0.3467676639556885,0.5742120073787852
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_021.wav,dragging,dragging,False,False,0.7603417634963989,0.6613478809595108,0.42914104640414863
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_022.wav,dragging,dragging,False,False,0.8087543249130249,0.7305335104465485,0.36807952158408475
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_023.wav,dragging,dragging,False,False,0.8952815532684326,0.8231940343976021,0.2079737745325495
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_024.wav,dragging,dragging,False,False,0.8114842772483826,0.7027363032102585,0.33608377954946084
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_025.wav,dragging,machine_noise,False,False,0.5209363698959351,0.21580100059509277,0.5726754118329851
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_026.wav,dragging,machine_noise,False,False,0.7889927625656128,0.720925822854042,0.3924745356901262
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_027.wav,dragging,dragging,False,False,0.551384449005127,0.2028070092201233,0.48657848008416765
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_028.wav,dragging,dragging,False,False,0.6715043783187866,0.48651042580604553,0.4724062860764263
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_029.wav,dragging,dragging,False,False,0.7234563231468201,0.5508933514356613,0.43145877090873186
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_030.wav,dragging,dragging,False,False,0.5388665795326233,0.2779225707054138,0.5704379025856036
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_031.wav,dragging,dragging,False,False,0.6827254891395569,0.5825768634676933,0.5022905249068549
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_032.wav,dragging,heavy_impact,False,False,0.5139219760894775,0.14059919118881226,0.4957940927815072
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_033.wav,dragging,dragging,False,False,0.44008395075798035,0.15888643264770508,0.6874418787304672
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_034.wav,dragging,dragging,False,False,0.7500290274620056,0.6430975720286369,0.4236781622325998
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_035.wav,dragging,dragging,False,False,0.9214127659797668,0.8879666589200497,0.17735800890694725
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_036.wav,dragging,machine_noise,False,False,0.5763348937034607,0.296499639749527,0.534624896314373
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_037.wav,dragging,dragging,False,False,0.8303738236427307,0.7684165723621845,0.3394950574690975
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_038.wav,dragging,dragging,False,False,0.8054988980293274,0.652944341301918,0.3036583691148312
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_039.wav,dragging,dragging,False,False,0.5294302105903625,0.11457791924476624,0.43058489390653565
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_040.wav,dragging,dragging,False,False,0.6780913472175598,0.5078072100877762,0.47236060379941325
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_041.wav,dragging,dragging,False,False,0.7252960801124573,0.5543045401573181,0.4314461567407918
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_042.wav,dragging,dragging,False,False,0.6833889484405518,0.6083422303199768,0.5658570878436012
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_043.wav,dragging,dragging,False,False,0.6048600077629089,0.3422783315181732,0.5086121490790719
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_044.wav,dragging,dragging,False,False,0.8494464755058289,0.780863843858242,0.2996632586738911
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_045.wav,dragging,dragging,False,False,0.6647422313690186,0.47517286241054535,0.48782025675432766
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_046.wav,dragging,dragging,False,False,0.868235170841217,0.8127908743917942,0.2752002636971877
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_047.wav,dragging,dragging,False,False,0.871555507183075,0.8159268647432327,0.266854024879726
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/dragging/dragging_test_048.wav,dragging,dragging,False,False,0.4362819492816925,0.1302945911884308,0.5979359206231722
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_001.wav,heavy_impact,heavy_impact,False,False,0.8446370363235474,0.7729949131608009,0.3101293016318699
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_002.wav,heavy_impact,heavy_impact,False,False,0.9565585255622864,0.94679403770715,0.11886257206367139
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_003.wav,heavy_impact,heavy_impact,False,False,0.868015468120575,0.8001865297555923,0.26910032335380124
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_004.wav,heavy_impact,heavy_impact,False,False,0.9532740116119385,0.9404881475493312,0.12335750195470974
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_005.wav,heavy_impact,heavy_impact,False,False,0.7999675273895264,0.6547153443098068,0.3223574760329686
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_006.wav,heavy_impact,heavy_impact,False,False,0.7635118961334229,0.5612840354442596,0.3214484149967546
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_007.wav,heavy_impact,heavy_impact,False,False,0.9231166243553162,0.8645600825548172,0.15825067767430215
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_008.wav,heavy_impact,heavy_impact,False,False,0.8849505186080933,0.8515613488852978,0.258690867824474
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_009.wav,heavy_impact,heavy_impact,False,False,0.9693061709403992,0.9574823202565312,0.0881586835895674
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_010.wav,heavy_impact,heavy_impact,False,False,0.9691486358642578,0.9552418822422624,0.08682664101871801
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_011.wav,heavy_impact,heavy_impact,False,False,0.854027509689331,0.7718796581029892,0.2800342569970064
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_012.wav,heavy_impact,heavy_impact,False,False,0.9741272926330566,0.9663299196399748,0.07669256769550592
/content/drive/MyDrive/AImodels/codes/experiments/Mark5/data_test/heavy_impact/heavy_impact_test_013.wav,heavy_impact,heavy_impact,False,False,0.9452129602432251,0.9247518219053745,0.14180492231338926
